heuristic,switch_size,max_queue_length,simulation_length,packet_delay_average,packet_delay_variance,packet_delay_max,packet_delay_min,queue_length_average,queue_length_variance,queue_length_max,queue_length_min,permutation_matrix_amount_average,permutation_matrix_amount_variance,permutation_matrix_amount_max,permutation_matrix_amount_min,throughput_average,throughput_variance,throughput_max,throughput_min
QBVN,7,50,65,10.381855849961836,89.20496574129687,60.0,0.0,12.709084249084249,39.21991015041125,34.0,0.0,10.0,0.0,10.0,10.0,0.6718681318681321,0.0005764682204242642,0.7054945054945055,0.6131868131868132
QBVN,7,50,70,11.03371011303391,102.28484942401795,62.0,0.0,13.36795918367347,43.37351760377621,35.0,0.0,10.0,0.0,10.0,10.0,0.6800680272108843,0.0005760609005506966,0.7163265306122449,0.6122448979591837
QBVN,7,50,75,11.656469500924214,116.86562820101065,69.0,0.0,14.011238095238095,47.63752449886621,37.0,0.0,10.0,0.0,10.0,10.0,0.686984126984127,0.0005198689846308892,0.7257142857142858,0.6266666666666667
QBVN,7,50,80,12.184104368723714,127.23080389057485,71.0,0.0,14.639047619047618,51.92066575963718,39.0,0.0,10.0,0.0,10.0,10.0,0.6935119047619049,0.0004305874433106572,0.7339285714285714,0.6428571428571429
QBVN,7,50,85,12.697329376854599,138.4245505708757,77.0,0.0,15.261736694677872,56.40981323039019,41.0,0.0,10.0,0.0,10.0,10.0,0.6985434173669469,0.00036353051024331313,0.7445378151260504,0.6571428571428571
QBVN,7,50,90,13.17077941619019,149.48964269675352,77.0,0.0,15.872645502645502,60.985421043643804,43.0,0.0,10.0,0.0,10.0,10.0,0.7032804232804233,0.000363472467176171,0.7555555555555555,0.6666666666666666
QBVN,7,50,95,13.713232688354951,161.66402576065522,78.0,0.0,16.47734335839599,65.77209319288195,43.0,0.0,10.0,0.0,10.0,10.0,0.707218045112782,0.00038368854466994535,0.7533834586466165,0.6706766917293233
QBVN,7,50,100,14.173918864640514,172.5749202563706,82.0,0.0,17.076238095238097,70.82356870521544,46.0,0.0,10.0,0.0,10.0,10.0,0.7113333333333335,0.00042380045351473965,0.7628571428571429,0.6728571428571428
QBVN,8,10,5,1.2338709677419355,1.4856269510926121,4.0,0.0,2.2016666666666667,1.3059972222222223,5.0,0.0,10.0,0.0,10.0,10.0,0.30999999999999994,0.00365,0.425,0.175
QBVN,8,10,10,2.329886246122027,4.56645944931445,9.0,0.0,3.6,3.5425,9.0,0.0,10.0,0.0,10.0,10.0,0.4029166666666667,0.0016425347222222217,0.475,0.3375
QBVN,8,10,15,3.3998804542737595,9.526288090909059,14.0,0.0,4.799166666666666,5.986610416666667,10.0,0.0,10.0,0.0,10.0,10.0,0.4647222222222222,0.0013689043209876536,0.5666666666666667,0.4083333333333333
QBVN,8,10,20,4.421999163529904,15.169888265996791,19.0,0.0,5.740833333333334,7.531582638888889,10.0,0.0,10.0,0.0,10.0,10.0,0.498125,0.0014795572916666666,0.575,0.3875
QBVN,8,10,25,5.413483146067415,23.149737947950292,24.0,0.0,6.425166666666667,8.03306663888889,10.0,0.0,10.0,0.0,10.0,10.0,0.5191666666666667,0.0016968055555555558,0.59,0.415
QBVN,8,10,30,6.171345338983051,30.202897130740986,27.0,0.0,6.92,7.9761,10.0,0.0,10.0,0.0,10.0,10.0,0.5244444444444444,0.001777469135802469,0.6,0.425
QBVN,8,10,35,6.9516745336030565,39.0947651213137,32.0,0.0,7.276547619047619,7.641259509637189,10.0,0.0,10.0,0.0,10.0,10.0,0.5296428571428572,0.0021472363945578233,0.6142857142857143,0.425
QBVN,8,10,40,7.487867429473269,46.050207900357584,37.0,0.0,7.550625,7.246812109374999,10.0,0.0,10.0,0.0,10.0,10.0,0.5280208333333334,0.0021214084201388894,0.63125,0.415625
QBVN,8,10,45,8.09285588906442,55.23606797168421,42.0,0.0,7.764074074074074,6.834709327846364,10.0,0.0,10.0,0.0,10.0,10.0,0.5275,0.0023628343621399173,0.6388888888888888,0.41388888888888886
QBVN,8,10,50,8.611759142496847,64.54993107944037,46.0,0.0,7.933333333333334,6.434722222222222,10.0,0.0,10.0,0.0,10.0,10.0,0.5286666666666667,0.0022157222222222227,0.6275,0.4275
QBVN,8,10,55,9.052057937759932,74.51342362951284,52.0,0.0,8.07348484848485,6.068842401285583,10.0,0.0,10.0,0.0,10.0,10.0,0.5282575757575758,0.0019258551423324145,0.6136363636363636,0.42954545454545456
QBVN,8,10,60,9.330604700290467,82.27411748487889,55.0,0.0,8.192291666666666,5.739204470486111,10.0,0.0,10.0,0.0,10.0,10.0,0.5259722222222222,0.0019021219135802467,0.6145833333333334,0.43125
QBVN,8,10,65,9.713669419450264,92.59088549998559,63.0,0.0,8.296794871794871,5.447810239973702,10.0,0.0,10.0,0.0,10.0,10.0,0.5200641025641025,0.0018280777449046688,0.6134615384615385,0.4288461538461538
QBVN,8,10,70,10.00644864117918,100.04440797744059,63.0,0.0,8.384464285714285,5.176413403486394,10.0,0.0,10.0,0.0,10.0,10.0,0.516904761904762,0.0018487953514739223,0.6071428571428571,0.4303571428571429
QBVN,8,10,75,10.314520488701481,111.23451831531702,66.0,0.0,8.460777777777778,4.929461617283951,10.0,0.0,10.0,0.0,10.0,10.0,0.5138333333333334,0.001794287037037038,0.605,0.425
QBVN,8,10,80,10.635731807031888,123.12201023714857,76.0,0.0,8.529114583333333,4.7068606743706605,10.0,0.0,10.0,0.0,10.0,10.0,0.5095833333333333,0.0017403537326388897,0.6015625,0.4296875
QBVN,8,10,85,10.917458777885548,134.20841488069644,76.0,0.0,8.58985294117647,4.503495076412919,10.0,0.0,10.0,0.0,10.0,10.0,0.5053921568627452,0.0015094194540561329,0.5852941176470589,0.4279411764705882
QBVN,8,10,90,11.16803165547069,143.67950438917,76.0,0.0,8.642407407407408,4.314071982167353,10.0,0.0,10.0,0.0,10.0,10.0,0.5031018518518517,0.0013604273834019207,0.5708333333333333,0.4236111111111111
QBVN,8,10,95,11.369397759103641,151.35479179416865,82.0,0.0,8.689429824561403,4.139905815250847,10.0,0.0,10.0,0.0,10.0,10.0,0.5010526315789474,0.0012816712834718372,0.5657894736842105,0.4144736842105263
QBVN,8,10,100,11.541346475108586,159.53579464540772,89.0,0.0,8.732125,3.979951317708334,10.0,0.0,10.0,0.0,10.0,10.0,0.49883333333333335,0.0011608263888888892,0.54875,0.4075
QBVN,8,25,5,1.2338709677419355,1.4856269510926121,4.0,0.0,2.2016666666666667,1.3059972222222223,5.0,0.0,10.0,0.0,10.0,10.0,0.30999999999999994,0.00365,0.425,0.175
QBVN,8,25,10,2.329886246122027,4.56645944931445,9.0,0.0,3.6,3.5425,9.0,0.0,10.0,0.0,10.0,10.0,0.4029166666666667,0.0016425347222222217,0.475,0.3375
QBVN,8,25,15,3.3895175699821323,9.523082495075453,14.0,0.0,4.815277777777778,6.156155478395062,12.0,0.0,10.0,0.0,10.0,10.0,0.46638888888888885,0.0013077932098765426,0.5666666666666667,0.4166666666666667
QBVN,8,25,20,4.383663366336633,15.111878328922002,19.0,0.0,5.890625,8.928245442708333,15.0,0.0,10.0,0.0,10.0,10.0,0.505,0.0011312499999999997,0.575,0.41875
QBVN,8,25,25,5.335818577197887,22.762963689981074,24.0,0.0,6.8905,11.989509750000002,16.0,0.0,10.0,0.0,10.0,10.0,0.5365000000000001,0.0010402499999999997,0.595,0.46
QBVN,8,25,30,6.082646691635456,29.3716963658099,27.0,0.0,7.851944444444444,15.471690663580246,20.0,0.0,10.0,0.0,10.0,10.0,0.55625,0.0009730902777777782,0.6166666666666667,0.49166666666666664
QBVN,8,25,35,6.872663791332923,37.377911593885074,32.0,0.0,8.744642857142857,18.96824511054422,22.0,0.0,10.0,0.0,10.0,10.0,0.5796428571428572,0.0010052295918367344,0.6392857142857142,0.5
QBVN,8,25,40,7.466024518388791,43.865308013409354,37.0,0.0,9.602916666666667,22.776491493055556,25.0,0.0,10.0,0.0,10.0,10.0,0.5947916666666667,0.0009917534722222224,0.665625,0.496875
QBVN,8,25,45,8.162380155227515,52.93923913778302,42.0,0.0,10.431111111111111,26.800995061728397,25.0,0.0,10.0,0.0,10.0,10.0,0.608425925925926,0.0010161951303155005,0.6833333333333333,0.5083333333333333
QBVN,8,25,50,8.836546184738955,62.42160949016951,46.0,0.0,11.2225,30.84032708333334,25.0,0.0,10.0,0.0,10.0,10.0,0.6225,0.0008691666666666664,0.6825,0.52
QBVN,8,25,55,9.462624088027749,72.87101662809576,52.0,0.0,11.973181818181818,34.67731108815427,25.0,0.0,10.0,0.0,10.0,10.0,0.6334090909090907,0.000880905647382921,0.6863636363636364,0.5340909090909091
QBVN,8,25,60,9.999026816608996,82.46745147505942,55.0,0.0,12.684166666666666,38.24052708333333,25.0,0.0,10.0,0.0,10.0,10.0,0.6422222222222224,0.0008506751543209875,0.7020833333333333,0.5458333333333333
QBVN,8,25,65,10.58437190900099,93.40984478354324,63.0,0.0,13.35948717948718,41.51910230111769,25.0,0.0,10.0,0.0,10.0,10.0,0.6480769230769231,0.0008648915187376725,0.7076923076923077,0.5596153846153846
QBVN,8,25,70,11.148448166014381,103.78346054803228,63.0,0.0,13.98375,44.22491450892858,25.0,0.0,10.0,0.0,10.0,10.0,0.6539880952380953,0.0008823731575963722,0.7178571428571429,0.5714285714285714
QBVN,8,25,75,11.737068239258635,116.689839088014,66.0,0.0,14.554833333333333,46.31210441666667,25.0,0.0,10.0,0.0,10.0,10.0,0.6594444444444445,0.0008561728395061731,0.7233333333333334,0.5783333333333334
QBVN,8,25,80,12.32315681800299,131.78375914300588,76.0,0.0,15.08,47.91339166666667,25.0,0.0,10.0,0.0,10.0,10.0,0.6619270833333334,0.0008895643446180559,0.7296875,0.5859375
QBVN,8,25,85,12.89030065745734,147.02431088692651,76.0,0.0,15.563823529411765,49.08033832179931,25.0,0.0,10.0,0.0,10.0,10.0,0.663578431372549,0.0008892277008842749,0.7279411764705882,0.5926470588235294
QBVN,8,25,90,13.405277777777778,160.2561665895062,76.0,0.0,16.00810185185185,49.86544361925583,25.0,0.0,10.0,0.0,10.0,10.0,0.6666666666666669,0.000860982510288066,0.7291666666666666,0.5986111111111111
QBVN,8,25,95,13.867275234780324,172.91250825832347,82.0,0.0,16.418157894736844,50.37645976454293,25.0,0.0,10.0,0.0,10.0,10.0,0.6678508771929825,0.0008317963219452142,0.7236842105263158,0.6026315789473684
QBVN,8,25,100,14.37146064612698,188.64398031630708,89.0,0.0,16.796083333333332,50.63975132638889,25.0,0.0,10.0,0.0,10.0,10.0,0.6680833333333334,0.0008120555555555556,0.71375,0.60375
QBVN,8,50,5,1.2338709677419355,1.4856269510926121,4.0,0.0,2.2016666666666667,1.3059972222222223,5.0,0.0,10.0,0.0,10.0,10.0,0.30999999999999994,0.00365,0.425,0.175
QBVN,8,50,10,2.329886246122027,4.56645944931445,9.0,0.0,3.6,3.5425,9.0,0.0,10.0,0.0,10.0,10.0,0.4029166666666667,0.0016425347222222217,0.475,0.3375
QBVN,8,50,15,3.3895175699821323,9.523082495075453,14.0,0.0,4.815277777777778,6.156155478395062,12.0,0.0,10.0,0.0,10.0,10.0,0.46638888888888885,0.0013077932098765426,0.5666666666666667,0.4166666666666667
QBVN,8,50,20,4.383663366336633,15.111878328922002,19.0,0.0,5.890625,8.928245442708333,15.0,0.0,10.0,0.0,10.0,10.0,0.505,0.0011312499999999997,0.575,0.41875
QBVN,8,50,25,5.335818577197887,22.762963689981074,24.0,0.0,6.8905,11.989509750000002,16.0,0.0,10.0,0.0,10.0,10.0,0.5365000000000001,0.0010402499999999997,0.595,0.46
QBVN,8,50,30,6.082646691635456,29.3716963658099,27.0,0.0,7.851944444444444,15.471690663580246,20.0,0.0,10.0,0.0,10.0,10.0,0.55625,0.0009730902777777782,0.6166666666666667,0.49166666666666664
QBVN,8,50,35,6.872663791332923,37.377911593885074,32.0,0.0,8.744642857142857,18.96824511054422,22.0,0.0,10.0,0.0,10.0,10.0,0.5796428571428572,0.0010052295918367344,0.6392857142857142,0.5
QBVN,8,50,40,7.466024518388791,43.865308013409354,37.0,0.0,9.603020833333334,22.77959504123264,25.0,0.0,10.0,0.0,10.0,10.0,0.5947916666666667,0.0009917534722222224,0.665625,0.496875
QBVN,8,50,45,8.162380155227515,52.93923913778302,42.0,0.0,10.432222222222222,26.83448024691358,28.0,0.0,10.0,0.0,10.0,10.0,0.608425925925926,0.0010161951303155005,0.6833333333333333,0.5083333333333333
QBVN,8,50,50,8.8357869379015,62.40303942355529,46.0,0.0,11.229166666666666,31.035149305555553,30.0,0.0,10.0,0.0,10.0,10.0,0.6226666666666667,0.000847888888888889,0.6825,0.5225
QBVN,8,50,55,9.457815487571702,72.8409546925326,52.0,0.0,11.992424242424242,35.2103971533517,31.0,0.0,10.0,0.0,10.0,10.0,0.6339393939393939,0.0008257346189164376,0.6863636363636364,0.5409090909090909
QBVN,8,50,60,9.989961139896373,82.39163065479387,55.0,0.0,12.73236111111111,39.52295275848765,35.0,0.0,10.0,0.0,10.0,10.0,0.6433333333333334,0.0007842592592592586,0.7020833333333333,0.5541666666666667
QBVN,8,50,65,10.565260252365931,93.23864330766303,63.0,0.0,13.462948717948718,44.179396433267584,35.0,0.0,10.0,0.0,10.0,10.0,0.6502564102564102,0.0007716305062458911,0.7076923076923077,0.5692307692307692
QBVN,8,50,70,11.114218481310527,103.50184236370588,63.0,0.0,14.178035714285715,49.08050566539115,38.0,0.0,10.0,0.0,10.0,10.0,0.6576785714285713,0.0007175063775510203,0.7178571428571429,0.5892857142857143
QBVN,8,50,75,11.698871709151692,116.1402452794044,66.0,0.0,14.8755,54.10311086111111,40.0,0.0,10.0,0.0,10.0,10.0,0.6647222222222223,0.0006542746913580245,0.7233333333333334,0.6033333333333334
QBVN,8,50,80,12.255398477551655,130.8382981051585,76.0,0.0,15.562291666666667,59.37080724826388,42.0,0.0,10.0,0.0,10.0,10.0,0.6705208333333335,0.000609494357638889,0.7296875,0.6140625
QBVN,8,50,85,12.82355503920999,145.60218114618647,76.0,0.0,16.241323529411765,64.8238707972895,44.0,0.0,10.0,0.0,10.0,10.0,0.6750980392156863,0.0005870722798923495,0.7294117647058823,0.625
QBVN,8,50,90,13.349799278764374,158.3605281287251,76.0,0.0,16.912175925925926,70.468999894976,47.0,0.0,10.0,0.0,10.0,10.0,0.6804166666666666,0.0005406828703703704,0.7305555555555555,0.6319444444444444
QBVN,8,50,95,13.834581652903143,170.3843901793164,82.0,0.0,17.571315789473683,76.20035265466298,47.0,0.0,10.0,0.0,10.0,10.0,0.6851315789473684,0.00050625,0.7263157894736842,0.6394736842105263
QBVN,8,50,100,14.362169024301778,185.4649525677311,89.0,0.0,18.225708333333333,82.20959741493056,50.0,0.0,10.0,0.0,10.0,10.0,0.68925,0.0004804791666666669,0.72625,0.64125
QBVN,9,10,5,1.1941489361702127,1.3904976799456767,4.0,0.0,2.28,1.3749333333333331,5.0,0.0,10.0,0.0,10.0,10.0,0.2785185185185185,0.00453443072702332,0.4222222222222222,0.13333333333333333
QBVN,9,10,10,2.4076690211907166,4.957923022642735,9.0,0.0,3.796666666666667,3.9605074074074076,10.0,0.0,10.0,0.0,10.0,10.0,0.3670370370370371,0.0038475994513031547,0.4666666666666667,0.2111111111111111
QBVN,9,10,15,3.6626984126984126,10.535320609725371,14.0,0.0,5.0367901234567904,6.392473647309862,10.0,0.0,10.0,0.0,10.0,10.0,0.43555555555555564,0.0023791495198902594,0.5185185185185185,0.32592592592592595
QBVN,9,10,20,4.688641779189833,16.382801888357754,19.0,0.0,6.002777777777778,7.848695987654321,10.0,0.0,10.0,0.0,10.0,10.0,0.4662962962962963,0.0027159122085048007,0.5555555555555556,0.32222222222222224
QBVN,9,10,25,5.754327361068934,24.65176156547366,24.0,0.0,6.664888888888889,8.116144987654321,10.0,0.0,10.0,0.0,10.0,10.0,0.48785185185185187,0.0028466611796982163,0.5644444444444444,0.3422222222222222
QBVN,9,10,30,6.564700049578582,31.80357295167575,28.0,0.0,7.12641975308642,7.873647675659199,10.0,0.0,10.0,0.0,10.0,10.0,0.49802469135802474,0.0019896966925773514,0.5703703703703704,0.37037037037037035
QBVN,9,10,35,7.30014764817549,39.30560849960901,32.0,0.0,7.462116402116402,7.460628325074887,10.0,0.0,10.0,0.0,10.0,10.0,0.5016931216931216,0.0018459617591892726,0.5841269841269842,0.35555555555555557
QBVN,9,10,40,7.9882288026485195,49.23436576114944,37.0,0.0,7.7149074074074075,7.006592584019205,10.0,0.0,10.0,0.0,10.0,10.0,0.5034259259259259,0.0022369770233196156,0.6055555555555555,0.3388888888888889
QBVN,9,10,45,8.624002605438854,59.599873313134395,43.0,0.0,7.910864197530864,6.563001310775797,10.0,0.0,10.0,0.0,10.0,10.0,0.505432098765432,0.0020424325560128038,0.6074074074074074,0.3654320987654321
QBVN,9,10,50,8.937906564163217,65.28916628577004,45.0,0.0,8.073629629629629,6.169986085048011,10.0,0.0,10.0,0.0,10.0,10.0,0.5010370370370371,0.002166167352537723,0.6066666666666667,0.3622222222222222
QBVN,9,10,55,9.320021659672397,73.44977241052314,49.0,0.0,8.206801346801347,5.809017714745662,10.0,0.0,10.0,0.0,10.0,10.0,0.4974410774410774,0.002173025428244283,0.5959595959595959,0.3515151515151515
QBVN,9,10,60,9.765381255459877,84.92910479973348,57.0,0.0,8.317592592592593,5.48067815500686,10.0,0.0,10.0,0.0,10.0,10.0,0.49462962962962964,0.0018939986282578876,0.5833333333333334,0.38333333333333336
QBVN,9,10,65,9.996146660439047,91.17735553944355,57.0,0.0,8.415612535612535,5.1929642259397255,10.0,0.0,10.0,0.0,10.0,10.0,0.487977207977208,0.0018975300525158076,0.5692307692307692,0.36923076923076925
QBVN,9,10,70,10.411291199825955,103.53289546105277,68.0,0.0,8.495502645502645,4.922784006606758,10.0,0.0,10.0,0.0,10.0,10.0,0.48640211640211645,0.0020031382100165166,0.5682539682539682,0.3746031746031746
QBVN,9,10,75,10.79790052996331,116.4651688494616,68.0,0.0,8.565234567901234,4.679225932632221,10.0,0.0,10.0,0.0,10.0,10.0,0.4845432098765433,0.0017686962353299807,0.5703703703703704,0.3896296296296296
QBVN,9,10,80,11.040007712330087,123.76539061017864,69.0,0.0,8.628935185185185,4.462820162465707,10.0,0.0,10.0,0.0,10.0,10.0,0.4802314814814815,0.001605669152949245,0.5680555555555555,0.3958333333333333
QBVN,9,10,85,11.239524245196707,130.65333261903706,77.0,0.0,8.685315904139433,4.265418364256862,10.0,0.0,10.0,0.0,10.0,10.0,0.47625272331154683,0.0014310545326821115,0.5490196078431373,0.40261437908496733
QBVN,9,10,90,11.448161700644711,136.25985853039586,77.0,0.0,8.735802469135802,4.0851790885535735,10.0,0.0,10.0,0.0,10.0,10.0,0.4723456790123457,0.001454717268709038,0.5456790123456791,0.4012345679012346
QBVN,9,10,95,11.665035255080879,142.55590314060694,79.0,0.0,8.779844054580897,3.917964108234633,10.0,0.0,10.0,0.0,10.0,10.0,0.46998050682261205,0.0014266801940958094,0.5403508771929825,0.39766081871345027
QBVN,9,10,100,11.740232982011253,146.54398000753096,79.0,0.0,8.819962962962963,3.7648088875171464,10.0,0.0,10.0,0.0,10.0,10.0,0.4673703703703704,0.0013194636488340187,0.5366666666666666,0.39111111111111113
QBVN,9,25,5,1.1941489361702127,1.3904976799456767,4.0,0.0,2.28,1.3749333333333331,5.0,0.0,10.0,0.0,10.0,10.0,0.2785185185185185,0.00453443072702332,0.4222222222222222,0.13333333333333333
QBVN,9,25,10,2.4076690211907166,4.957923022642735,9.0,0.0,3.796666666666667,3.9605074074074076,10.0,0.0,10.0,0.0,10.0,10.0,0.3670370370370371,0.0038475994513031547,0.4666666666666667,0.2111111111111111
QBVN,9,25,15,3.6478555304740405,10.537393821115012,14.0,0.0,5.069876543209877,6.741043194634964,13.0,0.0,10.0,0.0,10.0,10.0,0.43753086419753096,0.0021286998933089463,0.5185185185185185,0.34074074074074073
QBVN,9,25,20,4.619417475728155,16.311079272315958,19.0,0.0,6.23,9.971544444444444,17.0,0.0,10.0,0.0,10.0,10.0,0.4768518518518518,0.0019590192043895754,0.5555555555555556,0.3611111111111111
QBVN,9,25,25,5.621739130434783,24.24735349716446,24.0,0.0,7.289925925925926,13.343350364883403,19.0,0.0,10.0,0.0,10.0,10.0,0.5111111111111111,0.0016553086419753087,0.5688888888888889,0.40444444444444444
QBVN,9,25,30,6.403022670025189,30.748953538070907,28.0,0.0,8.274197530864198,16.87160583752477,21.0,0.0,10.0,0.0,10.0,10.0,0.5391358024691358,0.000991022709952751,0.5925925925925926,0.44814814814814813
QBVN,9,25,35,7.1656208404639665,37.878065078523655,32.0,0.0,9.217883597883597,20.74607171131827,25.0,0.0,10.0,0.0,10.0,10.0,0.5565079365079365,0.0009111615016376923,0.6031746031746031,0.45714285714285713
QBVN,9,25,40,7.931880548829701,46.83765191147799,37.0,0.0,10.118518518518519,24.874101508916322,25.0,0.0,10.0,0.0,10.0,10.0,0.5736111111111112,0.00122826646090535,0.6277777777777778,0.45
QBVN,9,25,45,8.700738058766188,56.96168863504923,43.0,0.0,10.968312757201646,28.901794272553303,25.0,0.0,10.0,0.0,10.0,10.0,0.5910288065843622,0.00100492133651713,0.6419753086419753,0.4888888888888889
QBVN,9,25,50,9.201111797405806,63.4293502154198,45.0,0.0,11.790740740740741,33.0472475994513,25.0,0.0,10.0,0.0,10.0,10.0,0.5996296296296296,0.001127599451303155,0.6688888888888889,0.4955555555555556
QBVN,9,25,55,9.767194595193265,72.36002248744005,49.0,0.0,12.58148148148148,37.12147524629006,25.0,0.0,10.0,0.0,10.0,10.0,0.6080134680134681,0.0011328050425693523,0.6767676767676768,0.4909090909090909
QBVN,9,25,60,10.46329494241362,85.61710541776613,57.0,0.0,13.328950617283951,40.828643343240365,25.0,0.0,10.0,0.0,10.0,10.0,0.616358024691358,0.0010894109129705835,0.6796296296296296,0.5185185185185185
QBVN,9,25,65,10.948814211152825,94.42343989964604,57.0,0.0,14.022905982905982,43.95833571480751,25.0,0.0,10.0,0.0,10.0,10.0,0.6222792022792023,0.0011895650197644508,0.6752136752136753,0.5128205128205128
QBVN,9,25,70,11.66125231442518,109.84763007621287,68.0,0.0,14.656084656084657,46.37410318860054,25.0,0.0,10.0,0.0,10.0,10.0,0.6286772486772487,0.0012155762716609278,0.6825396825396826,0.526984126984127
QBVN,9,25,75,12.363898186347008,125.92089795118143,68.0,0.0,15.233530864197531,48.185907779911595,25.0,0.0,10.0,0.0,10.0,10.0,0.6344197530864196,0.0011323176345069347,0.6948148148148148,0.5466666666666666
QBVN,9,25,80,12.907196282041973,137.7504463618074,69.0,0.0,15.75851851851852,49.479742249657065,25.0,0.0,10.0,0.0,10.0,10.0,0.6375462962962963,0.0011075724451303154,0.7041666666666667,0.5555555555555556
QBVN,9,25,85,13.43519149516151,150.40676482976002,77.0,0.0,16.235294117647058,50.319102909137506,25.0,0.0,10.0,0.0,10.0,10.0,0.6393899782135077,0.0010120020315073498,0.6967320261437908,0.5581699346405229
QBVN,9,25,90,13.931965789981351,162.64934858245772,77.0,0.0,16.668436213991768,50.78599138173382,25.0,0.0,10.0,0.0,10.0,10.0,0.6399588477366255,0.0010816931700790866,0.6925925925925925,0.5567901234567901
QBVN,9,25,95,14.445255474452555,176.58958211234835,79.0,0.0,17.061910331384016,50.941976077729514,25.0,0.0,10.0,0.0,10.0,10.0,0.6409356725146199,0.001070825211176089,0.6912280701754386,0.5578947368421052
QBVN,9,25,100,14.924939327400901,191.0668840972087,81.0,0.0,17.420444444444446,50.865670913580246,25.0,0.0,10.0,0.0,10.0,10.0,0.6409629629629628,0.0009778381344307274,0.6888888888888889,0.5744444444444444
QBVN,9,50,5,1.1941489361702127,1.3904976799456767,4.0,0.0,2.28,1.3749333333333331,5.0,0.0,10.0,0.0,10.0,10.0,0.2785185185185185,0.00453443072702332,0.4222222222222222,0.13333333333333333
QBVN,9,50,10,2.4076690211907166,4.957923022642735,9.0,0.0,3.796666666666667,3.9605074074074076,10.0,0.0,10.0,0.0,10.0,10.0,0.3670370370370371,0.0038475994513031547,0.4666666666666667,0.2111111111111111
QBVN,9,50,15,3.6478555304740405,10.537393821115012,14.0,0.0,5.069876543209877,6.741043194634964,13.0,0.0,10.0,0.0,10.0,10.0,0.43753086419753096,0.0021286998933089463,0.5185185185185185,0.34074074074074073
QBVN,9,50,20,4.619417475728155,16.311079272315958,19.0,0.0,6.23,9.971544444444444,17.0,0.0,10.0,0.0,10.0,10.0,0.4768518518518518,0.0019590192043895754,0.5555555555555556,0.3611111111111111
QBVN,9,50,25,5.621739130434783,24.24735349716446,24.0,0.0,7.289925925925926,13.343350364883403,19.0,0.0,10.0,0.0,10.0,10.0,0.5111111111111111,0.0016553086419753087,0.5688888888888889,0.40444444444444444
QBVN,9,50,30,6.403022670025189,30.748953538070907,28.0,0.0,8.274197530864198,16.87160583752477,21.0,0.0,10.0,0.0,10.0,10.0,0.5391358024691358,0.000991022709952751,0.5925925925925926,0.44814814814814813
QBVN,9,50,35,7.1656208404639665,37.878065078523655,32.0,0.0,9.217883597883597,20.74607171131827,25.0,0.0,10.0,0.0,10.0,10.0,0.5565079365079365,0.0009111615016376923,0.6031746031746031,0.45714285714285713
QBVN,9,50,40,7.931880548829701,46.83765191147799,37.0,0.0,10.12037037037037,24.932362825788754,29.0,0.0,10.0,0.0,10.0,10.0,0.5736111111111112,0.00122826646090535,0.6277777777777778,0.45
QBVN,9,50,45,8.699289990254767,56.953427033126864,43.0,0.0,10.976707818930041,29.14982784467138,29.0,0.0,10.0,0.0,10.0,10.0,0.5911934156378601,0.0009838676353536894,0.6419753086419753,0.49135802469135803
QBVN,9,50,50,9.195507282152555,63.41573888732046,45.0,0.0,11.813703703703704,33.70136776406036,32.0,0.0,10.0,0.0,10.0,10.0,0.6001481481481482,0.0010524883401920439,0.6688888888888889,0.5044444444444445
QBVN,9,50,55,9.75074577394763,72.31330046028349,49.0,0.0,12.637441077441077,38.672726111848,35.0,0.0,10.0,0.0,10.0,10.0,0.6094949494949496,0.0009422575927626434,0.6767676767676768,0.5131313131313131
QBVN,9,50,60,10.43458316713203,85.50499467068593,57.0,0.0,13.44537037037037,43.93331189986282,37.0,0.0,10.0,0.0,10.0,10.0,0.6190123456790124,0.0008575522024081694,0.6796296296296296,0.5462962962962963
QBVN,9,50,65,10.905221029652537,94.19767512396743,57.0,0.0,14.233903133903134,49.37543177409274,40.0,0.0,10.0,0.0,10.0,10.0,0.6264387464387465,0.0009071484809376552,0.6752136752136753,0.5384615384615384
QBVN,9,50,70,11.600116656945255,109.42937753826185,68.0,0.0,15.003227513227513,54.996021329190114,42.0,0.0,10.0,0.0,10.0,10.0,0.6349735449735451,0.0008278295680412082,0.6825396825396826,0.5555555555555556
QBVN,9,50,75,12.291976967370442,125.13570914342341,68.0,0.0,15.755851851851851,60.71965094101508,42.0,0.0,10.0,0.0,10.0,10.0,0.6432098765432099,0.0007218046029568657,0.6948148148148148,0.5807407407407408
QBVN,9,50,80,12.82009262557891,136.54013066473723,69.0,0.0,16.48949074074074,66.49785251843278,44.0,0.0,10.0,0.0,10.0,10.0,0.6497685185185186,0.0006508594821673524,0.7069444444444445,0.5944444444444444
QBVN,9,50,85,13.346637397725004,148.6950490600981,77.0,0.0,17.21368191721133,72.506496901002,47.0,0.0,10.0,0.0,10.0,10.0,0.6550326797385624,0.0005760006834978001,0.7032679738562092,0.5986928104575163
QBVN,9,50,90,13.850183995509262,160.44558984327406,77.0,0.0,17.92917695473251,78.76638327321376,49.0,0.0,10.0,0.0,10.0,10.0,0.6597942386831275,0.0006248725634642418,0.7049382716049383,0.6012345679012345
